start_date,end_date,status,ip_address,progress,duration_in_seconds,finished,recorded_date,response_id,recipient_last_name,recipient_first_name,recipient_email,external_reference,location_latitude,location_longitude,distribution_channel,user_language,sender,sender_type,sender_id,response,response_action,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,list,block,phase,item,sensibility,concreteness,type,direction,text,correct_response,correct_response_2,correct,meta_labjs_version,meta_location,meta_user_agent,meta_platform,meta_language,meta_locale,meta_time_zone,meta_timezone_offset,meta_screen_width,meta_screen_height,meta_scroll_width,meta_scroll_height,meta_window_inner_width,meta_window_inner_height,meta_device_pixel_ratio,meta_labjs_build_flavor,meta_labjs_build_commit,consent
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_8_1,w,keypress(w),response,94.89999999999418,98425,98441.48,98458.1,98553,98556,2020-11-18T12:04:57Z,98574.76,4,1,exp,177,nonsense,transfer,NA,NA,You floundered the train to Marcus.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_8,NA,NA,completion,227.72000000000116,98304,98308.62,98325.28,98553,98556,2020-11-18T12:04:57Z,98574.76,4,1,exp,177,nonsense,transfer,NA,NA,You floundered the train to Marcus.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_9_0,end_fixation,keypress(Space),response,82.24000000000524,98556,98557.62,98574.76,98657,98660,2020-11-18T12:04:58Z,98691.42,4,1,exp,72,sensible,concrete,no_transfer,NA,Cassandra and you shared the notebook.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_9_1,w,keypress(w),response,101.58000000000175,98661,98674.42,98691.42,98793,98796,2020-11-18T12:04:58Z,98824.76,4,1,exp,72,sensible,concrete,no_transfer,NA,Cassandra and you shared the notebook.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_9,NA,NA,completion,218.24000000000524,98556,98557.62,98574.76,98793,98798,2020-11-18T12:04:58Z,98824.76,4,1,exp,72,sensible,concrete,no_transfer,NA,Cassandra and you shared the notebook.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_10_0,end_fixation,keypress(Space),response,92.24000000000524,98798,98807.64,98824.76,98917,98920,2020-11-18T12:04:58Z,98941.1,4,1,exp,67,sensible,concrete,no_transfer,NA,Carah looked for the pen with you.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_10_1,w,keypress(w),response,107.89999999999418,98920,98925.06,98941.1,99049,99052,2020-11-18T12:04:58Z,99074.38,4,1,exp,67,sensible,concrete,no_transfer,NA,Carah looked for the pen with you.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_10,NA,NA,completion,224.24000000000524,98798,98807.64,98824.76,99049,99052,2020-11-18T12:04:58Z,99074.38,4,1,exp,67,sensible,concrete,no_transfer,NA,Carah looked for the pen with you.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_11_0,end_fixation,keypress(Space),response,70.61999999999534,99052,99058.42,99074.38,99145,99149,2020-11-18T12:04:58Z,99174.86,4,1,exp,39,sensible,concrete,transfer,towards,Jason hit you the baseball.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_11_1,w,keypress(w),response,62.13999999999942,99149,99158.28,99174.86,99237,99240,2020-11-18T12:04:58Z,99258.16,4,1,exp,39,sensible,concrete,transfer,towards,Jason hit you the baseball.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_11,NA,NA,completion,162.61999999999534,99052,99058.42,99074.38,99237,99241,2020-11-18T12:04:58Z,99258.16,4,1,exp,39,sensible,concrete,transfer,towards,Jason hit you the baseball.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_12_0,end_fixation,keypress(Space),response,90.83999999999651,99241,99241.16,99258.16,99349,99352,2020-11-18T12:04:58Z,99374.76,4,1,exp,151,nonsense,transfer,NA,NA,You radioed the floor with Joseph.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_12_1,w,keypress(w),response,42.24000000000524,99352,99358,99374.76,99417,99421,2020-11-18T12:04:58Z,99441.98,4,1,exp,151,nonsense,transfer,NA,NA,You radioed the floor with Joseph.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_12,NA,NA,completion,158.8399999999965,99241,99241.16,99258.16,99417,99421,2020-11-18T12:04:58Z,99441.98,4,1,exp,151,nonsense,transfer,NA,NA,You radioed the floor with Joseph.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_13_0,end_fixation,keypress(Space),response,127.02000000000407,99421,99425.28,99441.98,99569,99572,2020-11-18T12:04:58Z,99591.8,4,1,exp,40,sensible,concrete,transfer,away,You dispensed the rations to Travis.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_13_1,s,keypress(s),response,45.19999999999709,99573,99574.38,99591.8,99637,99641,2020-11-18T12:04:58Z,99658.04,4,1,exp,40,sensible,concrete,transfer,away,You dispensed the rations to Travis.,s,s,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_13,NA,NA,completion,195.02000000000407,99421,99425.28,99441.98,99637,99641,2020-11-18T12:04:58Z,99658.04,4,1,exp,40,sensible,concrete,transfer,away,You dispensed the rations to Travis.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_14_0,end_fixation,keypress(Space),response,114.9600000000064,99641,99641.16,99658.04,99773,99777,2020-11-18T12:04:59Z,99807.76,4,1,exp,175,nonsense,transfer,NA,NA,Ariunzaya joked the ice cream to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_14_1,w,keypress(w),response,29.24000000000524,99777,99791.84,99807.76,99837,99840,2020-11-18T12:04:59Z,99858.36,4,1,exp,175,nonsense,transfer,NA,NA,Ariunzaya joked the ice cream to you.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_14,NA,NA,completion,178.9600000000064,99641,99641.16,99658.04,99837,99841,2020-11-18T12:04:59Z,99858.36,4,1,exp,175,nonsense,transfer,NA,NA,Ariunzaya joked the ice cream to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_15_0,end_fixation,keypress(Space),response,94.63999999999942,99841,99841.06,99858.36,99953,99956,2020-11-18T12:04:59Z,99974.78,4,1,exp,36,sensible,concrete,transfer,away,You delivered the pizza to Ummu Kulthoom.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_15_1,w,keypress(w),response,110.22000000000116,99956,99957.66,99974.78,100085,100088,2020-11-18T12:04:59Z,100108.06,4,1,exp,36,sensible,concrete,transfer,away,You delivered the pizza to Ummu Kulthoom.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_15,NA,NA,completion,226.63999999999942,99841,99841.06,99858.36,100085,100088,2020-11-18T12:04:59Z,100108.06,4,1,exp,36,sensible,concrete,transfer,away,You delivered the pizza to Ummu Kulthoom.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_16_0,end_fixation,keypress(Space),response,141.94000000000233,100089,100091.32,100108.06,100250,100252,2020-11-18T12:04:59Z,100274.5,4,1,exp,14,sensible,abstract,transfer,away,You told Ghaamid the story.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_16_1,s,keypress(s),response,30.5,100252,100258.06,100274.5,100305,100308,2020-11-18T12:04:59Z,100341.06,4,1,exp,14,sensible,abstract,transfer,away,You told Ghaamid the story.,s,s,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_16,NA,NA,completion,196.94000000000233,100089,100091.32,100108.06,100305,100309,2020-11-18T12:04:59Z,100341.06,4,1,exp,14,sensible,abstract,transfer,away,You told Ghaamid the story.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_17_0,end_fixation,keypress(Space),response,87.94000000000233,100309,100325.18,100341.06,100429,100432,2020-11-18T12:04:59Z,100458.38,4,1,exp,189,nonsense,transfer,NA,NA,Eric matched the phone to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_17_1,s,keypress(s),response,74.61999999999534,100432,100441.98,100458.38,100533,100536,2020-11-18T12:04:59Z,100558.04,4,1,exp,189,nonsense,transfer,NA,NA,Eric matched the phone to you.,w,w,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_17,NA,NA,completion,191.94000000000233,100309,100325.18,100341.06,100533,100536,2020-11-18T12:04:59Z,100558.04,4,1,exp,189,nonsense,transfer,NA,NA,Eric matched the phone to you.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_18_0,end_fixation,keypress(Space),response,50.9600000000064,100537,100541.08,100558.04,100609,100612,2020-11-18T12:04:59Z,100641.32,4,1,exp,61,sensible,concrete,no_transfer,NA,Juliette combed the puppy with you.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_18_1,s,keypress(s),response,67.67999999999302,100612,100624.64,100641.32,100709,100713,2020-11-18T12:05:00Z,100741.04,4,1,exp,61,sensible,concrete,no_transfer,NA,Juliette combed the puppy with you.,s,s,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_18,NA,NA,completion,150.9600000000064,100536,100541.08,100558.04,100709,100713,2020-11-18T12:05:00Z,100741.04,4,1,exp,61,sensible,concrete,no_transfer,NA,Juliette combed the puppy with you.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_19_0,end_fixation,keypress(Space),response,63.9600000000064,100713,100724.84,100741.04,100805,100809,2020-11-18T12:05:00Z,100841.38,4,1,exp,18,sensible,abstract,transfer,away,You bestowed the honor upon Spencer.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_19_1,s,keypress(s),response,18.619999999995343,100809,100825.36,100841.38,100860,100864,2020-11-18T12:05:00Z,100891.24,4,1,exp,18,sensible,abstract,transfer,away,You bestowed the honor upon Spencer.,s,s,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_19,NA,NA,completion,118.9600000000064,100713,100724.84,100741.04,100860,100864,2020-11-18T12:05:00Z,100891.24,4,1,exp,18,sensible,abstract,transfer,away,You bestowed the honor upon Spencer.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_20_0,end_fixation,keypress(Space),response,88.75999999999476,100864,100874.44,100891.24,100980,100984,2020-11-18T12:05:00Z,101007.92,4,1,exp,158,nonsense,transfer,NA,NA,You cleaned the puppy to Rashaa.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_20_1,w,keypress(w),response,49.080000000001746,100984,100991.2,101007.92,101057,101061,2020-11-18T12:05:00Z,101091.4,4,1,exp,158,nonsense,transfer,NA,NA,You cleaned the puppy to Rashaa.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_20,NA,NA,completion,165.75999999999476,100864,100874.44,100891.24,101057,101061,2020-11-18T12:05:00Z,101091.4,4,1,exp,158,nonsense,transfer,NA,NA,You cleaned the puppy to Rashaa.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_21_0,end_fixation,keypress(Space),response,77.60000000000582,101061,101074.34,101091.4,101169,101173,2020-11-18T12:05:00Z,101191.32,4,1,exp,13,sensible,abstract,transfer,towards,Umaira gave you another chance.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_21_1,w,keypress(w),response,37.679999999993015,101173,101174.52,101191.32,101229,101232,2020-11-18T12:05:00Z,101257.9,4,1,exp,13,sensible,abstract,transfer,towards,Umaira gave you another chance.,s,s,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_21,NA,NA,completion,137.60000000000582,101061,101074.34,101091.4,101229,101232,2020-11-18T12:05:00Z,101257.9,4,1,exp,13,sensible,abstract,transfer,towards,Umaira gave you another chance.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_22_0,end_fixation,keypress(Space),response,94.10000000000582,101232,101241.98,101257.9,101352,101355,2020-11-18T12:05:00Z,101374.7,4,1,exp,164,nonsense,transfer,NA,NA,You laughed the pen to Nicole.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,sentence_screen,canvas.Screen,3_22_1,w,keypress(w),response,30.30000000000291,101355,101357.96,101374.7,101405,101408,2020-11-18T12:05:00Z,101441.48,4,1,exp,164,nonsense,transfer,NA,NA,You laughed the pen to Nicole.,w,w,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,trial,flow.Sequence,3_22,NA,NA,completion,147.10000000000582,101232,101241.98,101257.9,101405,101409,2020-11-18T12:05:00Z,101441.48,4,1,exp,164,nonsense,transfer,NA,NA,You laughed the pen to Nicole.,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2020-11-18T05:03:14Z,2020-11-18T05:05:49Z,IP Address,151.228.161.246,100,155,TRUE,2020-11-18T05:05:49Z,R_3fCqQko0KQrT4Wz,NA,NA,NA,NA,54.98809814453125,-1.6194000244140625,anonymous,EN,fixation_cross,canvas.Screen,3_23_0,end_fixation,keypress(Space),response,94.52000000000407,101410,101425.3,101441.48,101536,101539,2020-11-18T12:05:00Z,101558.04,4,1,exp,77,sensible,concrete,no_transfer,NA,Esmeralda watched football with you.,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
